inc_institution_key,institution_name,institution_address,trust_name,district_name,state,sector,programmes,annual_intakes,total_intake,pin_code,academic_year,source,source_url,extraction_timestamp
INC|CHHATTISGARH|KONDAGAON|LOVEKUSH_INSTITUTE_OF_NURSING|494226,Lovekush Institute Of Nursing,"Lovekush Institute Of Nursing , Gandhi Chowk, Mararpara, Kondagaon, Distt.- Kondagaon, Chhattisgarh, Pin Code- 494226",Lovekush Education Institute Of Technology,Kondagaon,Chhattisgarh,Private,B.Sc(N),30 (Thirty),30,494226,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:27.830494
INC|CHHATTISGARH|KORBA|BHARAT_INSTITUTE_OF_NURSING|495677,Bharat Institute Of Nursing,"Bharat Institute Of Nursing, Near Dayanand Puclic School, Kosawadi, Post-Korba, Korba, Distt.- Korba, Chhattisgarh, Pin Code- 495677",Rastogi Education,Korba,Chhattisgarh,Private,B.Sc(N),30 (Thirty),30,495677,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:03.581284
INC|CHHATTISGARH|KORBA|HOPES_INSTITUTE_OF_NURSING|495677,Hopes Institute Of Nursing,"Hopes Institute Of Nursing, Near Saraswati Higher Secondary School, Sitamani Chowk, Korba, Distt.- Korba, Chhattisgarh, Pin Code- 495677",Jai Mata Di Educational And Welfare Society,Korba,Chhattisgarh,Private,B.Sc(N),20 (Twenty),20,495677,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:27.830494
INC|CHHATTISGARH|KORBA|ORIENTAL_COLLEGE_OF_NURSING|495682,Oriental College Of Nursing,"Oriental College Of Nursing, Near Bharat Gas Godown, Post Office-Manikpur Colliery, Korba , Distt.- Korba, Chhattisgarh, Pin Code- 495682",Manav Shikshan Samiti,Korba,Chhattisgarh,Private,B.Sc(N) | M. Sc (N),40 (Forty) | 10 (Ten) Paed-03 Med Surg-03 Obg-02 Chn-02,50,495682,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:35.822549
INC|CHHATTISGARH|KORBA|SHRISHTI_INSTITUTE_OF_MEDICAL_SCIENCE_RE|495677,Shrishti Institute Of Medical Science Research Centre,"Shrishti Institute Of Medical Science Research Centre, In-Front Of District Jail, Rajgamar Road, Risdi, Korba, Distt.- Korba, Chhattisgarh, Pin Code- 495677",Shrishti Institute Of Medical Science And Research Centre,Korba,Chhattisgarh,Private,B.Sc(N),50 (Fifty),50,495677,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:51.024872
INC|CHHATTISGARH|KORIA|K_B_PATEL_COLLEGE_OF_NURSING|497449,K B Patel College Of Nursing,"K B Patel College Of Nursing, Nagpur Road, Chirimiri, Mahendragarh, Distt.- Koria, Chhattisgarh, Pin Code- 497449",Koriya Balika Kalyan Samiti,Koria,Chhattisgarh,Private,GNM | B.Sc(N),40 (Forty) | 40 (Forty),80,497449,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:27.830494
INC|CHHATTISGARH|KORIA|NEW_LIFE_INSTITUTE_OF_NURSING|497335,New Life Institute Of Nursing,"New Life Institute Of Nursing, Beside Bank Of India, Main Road, Baikunthpur, Baikunthpur, Distt.- Koria, Chhattisgarh, Pin Code- 497335",New Life Health And Education Society,Koria,Chhattisgarh,Private,B.Sc(N),30 (Thirty),30,497335,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:35.822549
INC|CHHATTISGARH|KORIA|RAJWADE_INSTITUTE_OF_NURSING|497335,Rajwade Institute Of Nursing,"Rajwade Institute Of Nursing, Ward No 05, Harrapara, Baikunthpur, Distt.- Koria, Chhattisgarh, Pin Code- 497335",Rajwade Welfare Foundation,Koria,Chhattisgarh,Private,GNM,20 (Twenty),20,497335,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:35.822549
INC|CHHATTISGARH|MAHASAMUND|BHARATI_INSTITUTE_OF_NURSING|493558,Bharati Institute Of Nursing,"Bharati Institute Of Nursing, Bharati Hospital Campus, Main Road, Saraipali, Distt.- Mahasamund, Chhattisgarh, Pin Code- 493558",Bharati Shiksha Swashthya Avum Krishi Vikash Samiti Chhattisgarh,Mahasamund,Chhattisgarh,Private,B.Sc(N),40 (Forty),40,493558,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:03.581284
INC|CHHATTISGARH|MAHASAMUND|FELLOWSHIP_SCHOOL_OF_NURSING|493445,Fellowship School Of Nursing,"Fellowship School Of Nursing, Plot No. 1857/10, Bhaleshsar Road Ward No.-29, Near To Gas Godown, Mahasamund, Distt.- Mahasamund, Chhattisgarh, Pin Code- 493445",Fellowship Educational And Charitable Organization,Mahasamund,Chhattisgarh,Private,GNM,30 (Thirty),30,493445,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:11.625880
