sl_no,institution_name_raw,institution_address_raw,trust_name,district_name,state,sector,programme,annual_intake,academic_year,page_number,source_url,extraction_timestamp
9,College Of Nursing,"College Of Nursing, P D Hinduja National Hosp & Med Res Centre, Emerald Court Kondivita Lane Marol Pipe Line Andheri East, Mumbai, Distt.- Mumbai, Maharashtra, Pin Code- 400059",National Health And Education And Society,Mumbai,Maharashtra,Private,B.Sc(N),30 (Thirty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:50.024232
9,College Of Nursing,"College Of Nursing, P D Hinduja National Hosp & Med Res Centre, Emerald Court Kondivita Lane Marol Pipe Line Andheri East, Mumbai, Distt.- Mumbai, Maharashtra, Pin Code- 400059",National Health And Education And Society,Mumbai,Maharashtra,Private,M. Sc (N),25 Med-Surg-12 Obg-4 Paed-4 Chn-5,2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:50.024232
10,College Of Nursing,"College Of Nursing, Sir J J Group Of Hospitals Byculla , Mumbai, Distt.- Mumbai, Maharashtra, Pin Code- 400008",Maharashtra State Govt.,Mumbai,Maharashtra,Government,B.Sc(N),50 (Fifty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:50.024232
11,College Of Nursing,"College Of Nursing,, Wanless Hospital, Miraj Medical Centre, Dr. A.G. Fletcher Road, Miraj, Distt.- Sangli, Maharashtra, Pin Code- 416410",Miraj Medical Centres,Sangli,Maharashtra,Private,B.Sc(N),50 (Fifty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:50.024232
11,College Of Nursing,"College Of Nursing,, Wanless Hospital, Miraj Medical Centre, Dr. A.G. Fletcher Road, Miraj, Distt.- Sangli, Maharashtra, Pin Code- 416410",Miraj Medical Centres,Sangli,Maharashtra,Private,GNM,40 (Forty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:50.024232
12,College Of Nursing,"College Of Nursing,Aiims,Nagpur, College Of Nursing,All India Institute Of Medical Sciences, Nagpur, Plot No. 2, Sector - 20, Mihan, Nagpur, Maharashtra, Pin: 441108, Nagpur, Distt.- Nagpur, Mahara",All India Institute Of Medical Sciences Nagpur,Nagpur,Maharashtra,Government,B.Sc(N),70 (Seventy),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:50.024232
12,College Of Nursing,"College Of Nursing,Aiims,Nagpur, College Of Nursing,All India Institute Of Medical Sciences, Nagpur, Plot No. 2, Sector - 20, Mihan, Nagpur, Maharashtra, Pin: 441108, Nagpur, Distt.- Nagpur, Mahara",All India Institute Of Medical Sciences Nagpur,Nagpur,Maharashtra,Government,M. Sc (N),06 (Six),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:50.024232
13,D E Societys Smt. Subhadra K. Jindal College Of Nursing,"D E Societys Smt. Subhadra K. Jindal College Of Nursing, Fergusson College Campus,Shivajinagar, Pune, Distt.- Pune, Maharashtra, Pin Code- 411004",Deccan Education Society,Pune,Maharashtra,Private,B.Sc(N),40 (Forty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:50.024232
13,D E Societys Smt. Subhadra K. Jindal College Of Nursing,"D E Societys Smt. Subhadra K. Jindal College Of Nursing, Fergusson College Campus,Shivajinagar, Pune, Distt.- Pune, Maharashtra, Pin Code- 411004",Deccan Education Society,Pune,Maharashtra,Private,M. Sc (N),"15 (Fifteen) Obg-5, Med Surg-6, Psy-2, Chn-2",2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:50.024232
14,D Y Patil Institute Of Nursing Education,"D Y Patil Institute Of Nursing Education,, Dr.D.Y.Patil Hospital Campus, Kadamwadi, Kolhapur, Distt.- Kolhapur, Maharashtra, Pin Code- 416003",D Y Patil Education Society,Kolhapur,Maharashtra,Private,GNM,30 (Thirty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:50.024232
