sl_no,institution_name_raw,institution_address_raw,trust_name,district_name,state,sector,programme,annual_intake,academic_year,page_number,source_url,extraction_timestamp
1,Govt Nursing College,"Govt Nursing College, Gmh Rewa, Haribhushan Nagar Medical College Campus, Rewa, Distt.- Rewa, Madhya Pradesh, Pin Code- 486001",Govt. Of Madhya Pradesh,Rewa,Madhya Pradesh,Government,B.Sc(N),30 (Thirty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:18.869453
2,Govt. Collage Of Nursing Dewas,"Govt. Collage Of Nursing Dewas, Govt. Collage Of Nursing Dewas, Dewas, Distt.- Dewas, Madhya Pradesh, Pin Code- 455001",M.P. Goverment,Dewas,Madhya Pradesh,Government,Upgraded College of Nursing,60 (Sixty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:18.869453
3,Govt. College Of Nursing Raisen,"Govt. College Of Nursing Raisen, Near New Bus Stand, Bhopal Road Raisen, Raisen, Distt.- Raisen, Madhya Pradesh, Pin Code- 464551",Madhyapradesh,Raisen,Madhya Pradesh,Government,Upgraded College of Nursing,60 (Sixty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:18.869453
4,Govt. College Of Nursing,"Govt. College Of Nursing, Akash Tower Jaithari Road Near Tulsi College Anuppur, Anuppur, Distt.- Anuppur, Madhya Pradesh, Pin Code- 484224",Dhs Bhopal,Anuppur,Madhya Pradesh,Government,B.Sc(N),30 (Thirty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:18.869453
5,Govt. Multipurpose Female Health Workers',"Govt. Multipurpose Female Health Workers', Govt. Multipurpose Female Health Workers' School (Distt Hosp), Dhar Khande Rao Tekari, Dhar, Distt.- Dhar, Madhya Pradesh, Pin Code- 454001",Mp,Dhar,Madhya Pradesh,Government,ANM,55 (Fifty Five),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:18.869453
6,Govt. Nursing College,"Govt. Nursing College, Netaji Subhash Chandra Bose College Of Nursing, Government Medical College Hospital, Jabalpur, Distt.- Jabalpur, Madhya Pradesh, Pin Code- 482003",Madhya Pradesh,Jabalpur,Madhya Pradesh,Government,B.Sc(N),120 (One Hundred Twenty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:18.869453
6,Govt. Nursing College,"Govt. Nursing College, Netaji Subhash Chandra Bose College Of Nursing, Government Medical College Hospital, Jabalpur, Distt.- Jabalpur, Madhya Pradesh, Pin Code- 482003",Madhya Pradesh,Jabalpur,Madhya Pradesh,Government,M. Sc (N),50 (Fifty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:18.869453
6,Govt. Nursing College,"Govt. Nursing College, Netaji Subhash Chandra Bose College Of Nursing, Government Medical College Hospital, Jabalpur, Distt.- Jabalpur, Madhya Pradesh, Pin Code- 482003",Madhya Pradesh,Jabalpur,Madhya Pradesh,Government,P B B.Sc(N),60 (Sixty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:18.869453
7,Gracious College Of Nursing,"Gracious College Of Nursing, Opp. Balaghat Hospital,Bhatera Road, Balaghat, Distt.- Balaghat, Madhya Pradesh, Pin Code- 481001",Anudish Sansthan,Balaghat,Madhya Pradesh,Private,B.Sc(N),40 (Forty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:18.869453
7,Gracious College Of Nursing,"Gracious College Of Nursing, Opp. Balaghat Hospital,Bhatera Road, Balaghat, Distt.- Balaghat, Madhya Pradesh, Pin Code- 481001",Anudish Sansthan,Balaghat,Madhya Pradesh,Private,P B B.Sc(N),30 (Thirty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:18.869453
8,Gyanodaya Institute Of Professional Studies Dewas,"Gyanodaya Institute Of Professional Studies Dewas, 300/2 Mendki Chak Road,Dewas, Dewas, Distt.- Dewas, Madhya Pradesh, Pin Code- 455001",Parasram Chourasia Education Society Dewas,Dewas,Madhya Pradesh,Private,B.Sc(N),20 (Twenty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:18.869453
8,Gyanodaya Institute Of Professional Studies Dewas,"Gyanodaya Institute Of Professional Studies Dewas, 300/2 Mendki Chak Road,Dewas, Dewas, Distt.- Dewas, Madhya Pradesh, Pin Code- 455001",Parasram Chourasia Education Society Dewas,Dewas,Madhya Pradesh,Private,GNM,40 (Forty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:18.869453
9,I C Institute Of Women Health Worker,"I C Institute Of Women Health Worker, Sagar Tal Road, Bahodapur, Gwalior, Distt.- Gwalior, Madhya Pradesh, Pin Code- 474012",Ku Divya Bahuuddesiya Shiksha Prasar Evam Samaj Kalyan Samiti,Gwalior,Madhya Pradesh,Private,ANM,40 (Forty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:18.869453
10,Ies College Of Nursing,"Ies College Of Nursing , Near Itcchaupal Bhopal Indore Bypass Roadrafiqueganj Sehore 466001, Sehore, Distt.- Sehore, Madhya Pradesh, Pin Code- 466001",Infotech Education Society,Sehore,Madhya Pradesh,Private,P B B.Sc(N),20 (Twenty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:18.869453
10,Ies College Of Nursing,"Ies College Of Nursing , Near Itcchaupal Bhopal Indore Bypass Roadrafiqueganj Sehore 466001, Sehore, Distt.- Sehore, Madhya Pradesh, Pin Code- 466001",Infotech Education Society,Sehore,Madhya Pradesh,Private,B.Sc(N),40 (Forty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:18.869453
10,Ies College Of Nursing,"Ies College Of Nursing , Near Itcchaupal Bhopal Indore Bypass Roadrafiqueganj Sehore 466001, Sehore, Distt.- Sehore, Madhya Pradesh, Pin Code- 466001",Infotech Education Society,Sehore,Madhya Pradesh,Private,GNM,40 (Forty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:18.869453
11,Ies College Of Nursing,"Ies College Of Nursing, Ies Campus Ratibad Main Road Bhopal, Bhopal, Distt.- Bhopal, Madhya Pradesh, Pin Code- 462044",Infotech Education Society,Bhopal,Madhya Pradesh,Private,P B B.Sc(N),20 (Twenty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:18.869453
11,Ies College Of Nursing,"Ies College Of Nursing, Ies Campus Ratibad Main Road Bhopal, Bhopal, Distt.- Bhopal, Madhya Pradesh, Pin Code- 462044",Infotech Education Society,Bhopal,Madhya Pradesh,Private,B.Sc(N),60 (Sixty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:18.869453
11,Ies College Of Nursing,"Ies College Of Nursing, Ies Campus Ratibad Main Road Bhopal, Bhopal, Distt.- Bhopal, Madhya Pradesh, Pin Code- 462044",Infotech Education Society,Bhopal,Madhya Pradesh,Private,GNM,40 (Forty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:18.869453
12,Index School Of Nursing,"Index School Of Nursing, Nemawar Road, Post Bhavlia Khurd , Vill.- Morodhat, Tehsil- Indore, Distt.- Indore, Madhya Pradesh, Pin Code- 452016",Mayank Welfare Society,Indore,Madhya Pradesh,Private,ANM,40 (Forty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:18.869453
12,Index School Of Nursing,"Index School Of Nursing, Nemawar Road, Post Bhavlia Khurd , Vill.- Morodhat, Tehsil- Indore, Distt.- Indore, Madhya Pradesh, Pin Code- 452016",Mayank Welfare Society,Indore,Madhya Pradesh,Private,GNM,100 (Hundred),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:18.869453
12,Index School Of Nursing,"Index School Of Nursing, Nemawar Road, Post Bhavlia Khurd , Vill.- Morodhat, Tehsil- Indore, Distt.- Indore, Madhya Pradesh, Pin Code- 452016",Mayank Welfare Society,Indore,Madhya Pradesh,Private,B.Sc(N),150 (One Hundred Fifty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:18.869453
12,Index School Of Nursing,"Index School Of Nursing, Nemawar Road, Post Bhavlia Khurd , Vill.- Morodhat, Tehsil- Indore, Distt.- Indore, Madhya Pradesh, Pin Code- 452016",Mayank Welfare Society,Indore,Madhya Pradesh,Private,M. Sc (N),50 (Fifty) Med Surg-15 Paed-10 Obg-10 Psy-10 Chn-05,2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:18.869453
12,Index School Of Nursing,"Index School Of Nursing, Nemawar Road, Post Bhavlia Khurd , Vill.- Morodhat, Tehsil- Indore, Distt.- Indore, Madhya Pradesh, Pin Code- 452016",Mayank Welfare Society,Indore,Madhya Pradesh,Private,P B B.Sc(N),60 (Sixty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:18.869453
13,Indian Institute Of Nursing Science And Research,"Indian Institute Of Nursing Science And Research, S-2, Kachnar City, Vijay Nagar, Jabalpur, Distt.- Jabalpur, Madhya Pradesh, Pin Code- 482002",Aasudi Devi Shiksha Samiti,Jabalpur,Madhya Pradesh,Private,B.Sc(N),40 (Forty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:18.869453
14,Indore Nursing School,"Indore Nursing School, Gendalal Bam Parisar, Rau-Pithampur Road, Opposite Iim, Rau., Vill.- Dehari-Rangwasa, Tehsil- Indore, Distt.- Indore, Madhya Pradesh, Pin Code- 453331",Icon Education Society,Indore,Madhya Pradesh,Private,GNM,50 (Fifty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:18.869453
14,Indore Nursing School,"Indore Nursing School, Gendalal Bam Parisar, Rau-Pithampur Road, Opposite Iim, Rau., Vill.- Dehari-Rangwasa, Tehsil- Indore, Distt.- Indore, Madhya Pradesh, Pin Code- 453331",Icon Education Society,Indore,Madhya Pradesh,Private,B.Sc(N),60 (Sixty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:18.869453
14,Indore Nursing School,"Indore Nursing School, Gendalal Bam Parisar, Rau-Pithampur Road, Opposite Iim, Rau., Vill.- Dehari-Rangwasa, Tehsil- Indore, Distt.- Indore, Madhya Pradesh, Pin Code- 453331",Icon Education Society,Indore,Madhya Pradesh,Private,M. Sc (N),25 (Twenty Five),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:18.869453
14,Indore Nursing School,"Indore Nursing School, Gendalal Bam Parisar, Rau-Pithampur Road, Opposite Iim, Rau., Vill.- Dehari-Rangwasa, Tehsil- Indore, Distt.- Indore, Madhya Pradesh, Pin Code- 453331",Icon Education Society,Indore,Madhya Pradesh,Private,P B B.Sc(N),30 (Thirty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:18.869453
1,Institute Of Nursing Science Studies And Research,"Institute Of Nursing Science Studies And Research, Opp.Sithouli Railway Station Nh-75 Jhansi Road, Madhya Pradesh, Distt.- Gwalior, Madhya Pradesh, Pin Code- 474001",Itm University Gwalior,Gwalior,Madhya Pradesh,Private,GNM,60 (Sixty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:26.969517
1,Institute Of Nursing Science Studies And Research,"Institute Of Nursing Science Studies And Research, Opp.Sithouli Railway Station Nh-75 Jhansi Road, Madhya Pradesh, Distt.- Gwalior, Madhya Pradesh, Pin Code- 474001",Itm University Gwalior,Gwalior,Madhya Pradesh,Private,B.Sc(N),60 (Sixty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:26.969517
1,Institute Of Nursing Science Studies And Research,"Institute Of Nursing Science Studies And Research, Opp.Sithouli Railway Station Nh-75 Jhansi Road, Madhya Pradesh, Distt.- Gwalior, Madhya Pradesh, Pin Code- 474001",Itm University Gwalior,Gwalior,Madhya Pradesh,Private,M. Sc (N),18 (Eighteen),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:26.969517
2,Jabalpur Institute Of Nursing Sciences & Research,"Jabalpur Institute Of Nursing Sciences & Research, Hitkarni Sabha Parisar, Jonesganj , Vill.- Jabalpur, Tehsil- Jabalpur, Distt.- Jabalpur, Madhya Pradesh, Pin Code- 482001",Hitkarini Sabha,Jabalpur,Madhya Pradesh,Private,B.Sc(N),60 (Sixty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:26.969517
2,Jabalpur Institute Of Nursing Sciences & Research,"Jabalpur Institute Of Nursing Sciences & Research, Hitkarni Sabha Parisar, Jonesganj , Vill.- Jabalpur, Tehsil- Jabalpur, Distt.- Jabalpur, Madhya Pradesh, Pin Code- 482001",Hitkarini Sabha,Jabalpur,Madhya Pradesh,Private,M. Sc (N),15 (Fifteen),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:26.969517
3,Jeevan Jyoti College Of Nursing,"Jeevan Jyoti College Of Nursing, Panna Road, Near Chhatrasal Nagar , Chhatarpur, Distt.- Chhatarpur, Madhya Pradesh, Pin Code- 471001",Satguru Shiksha Prasar Evam Jankalyan Samiti,Chhatarpur,Madhya Pradesh,Private,GNM,40 (Forty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:26.969517
4,Kasturba College Of Nursing,"Kasturba College Of Nursing, Habibganj, Bhel, Bhopal, Distt.- Bhopal, Madhya Pradesh, Pin Code- 462024",Bhel Shiksha Mandal,Bhopal,Madhya Pradesh,Private,B.Sc(N),60 (Sixty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:26.969517
5,Kewal Shree Institute Of Nursing,"Kewal Shree Institute Of Nursing, A.B Road, Baypass, Vill.- Nayta Mundla, Tehsil- Indore, Distt.- Indore, Madhya Pradesh, Pin Code- 452001",Hare Rama Hare Krishna Shiv Shan Shikshan Samiti,Indore,Madhya Pradesh,Private,GNM,40 (Forty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:26.969517
6,Kusha Bhau Thakre Nursing College,"Kusha Bhau Thakre Nursing College, Opp Hall Mark City, Kolar Road Thakeda, Bhopal, Distt.- Bhopal, Madhya Pradesh, Pin Code- 462042",La Dynamizue Educational And Social Welfare Society,Bhopal,Madhya Pradesh,Private,ANM,50 (Fifty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:26.969517
6,Kusha Bhau Thakre Nursing College,"Kusha Bhau Thakre Nursing College, Opp Hall Mark City, Kolar Road Thakeda, Bhopal, Distt.- Bhopal, Madhya Pradesh, Pin Code- 462042",La Dynamizue Educational And Social Welfare Society,Bhopal,Madhya Pradesh,Private,B.Sc(N),60 (Sixty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:26.969517
6,Kusha Bhau Thakre Nursing College,"Kusha Bhau Thakre Nursing College, Opp Hall Mark City, Kolar Road Thakeda, Bhopal, Distt.- Bhopal, Madhya Pradesh, Pin Code- 462042",La Dynamizue Educational And Social Welfare Society,Bhopal,Madhya Pradesh,Private,GNM,60 (Sixty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:26.969517
6,Kusha Bhau Thakre Nursing College,"Kusha Bhau Thakre Nursing College, Opp Hall Mark City, Kolar Road Thakeda, Bhopal, Distt.- Bhopal, Madhya Pradesh, Pin Code- 462042",La Dynamizue Educational And Social Welfare Society,Bhopal,Madhya Pradesh,Private,M. Sc (N),25 (Twenty Five) Obg-5 Chn-5 Med-Surg-5 Paed-5 Psy-5,2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:26.969517
6,Kusha Bhau Thakre Nursing College,"Kusha Bhau Thakre Nursing College, Opp Hall Mark City, Kolar Road Thakeda, Bhopal, Distt.- Bhopal, Madhya Pradesh, Pin Code- 462042",La Dynamizue Educational And Social Welfare Society,Bhopal,Madhya Pradesh,Private,P B B.Sc(N),50 (Fifty,2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:26.969517
7,L C H Nursing Academy,"L C H Nursing Academy, 2 Scheme No 78 Part Ii Vijay Nagar , Indore, Distt.- Indore, Madhya Pradesh, Pin Code- 452010",Lifecare Hospital Ltd,Indore,Madhya Pradesh,Private,GNM,40 (Forty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:26.969517
8,L N Nursing School,"L N Nursing School, L N C T University Campus, Kplar Road , Bhopal, Distt.- Bhopal, Madhya Pradesh, Pin Code- 462042",H K Kalchuri Education Trust,Bhopal,Madhya Pradesh,Private,GNM,100 (One Hundred),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:26.969517
8,L N Nursing School,"L N Nursing School, L N C T University Campus, Kplar Road , Bhopal, Distt.- Bhopal, Madhya Pradesh, Pin Code- 462042",H K Kalchuri Education Trust,Bhopal,Madhya Pradesh,Private,B.Sc(N),100 (One Hundred),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:26.969517
8,L N Nursing School,"L N Nursing School, L N C T University Campus, Kplar Road , Bhopal, Distt.- Bhopal, Madhya Pradesh, Pin Code- 462042",H K Kalchuri Education Trust,Bhopal,Madhya Pradesh,Private,M. Sc (N),50 (Fifty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:26.969517
8,L N Nursing School,"L N Nursing School, L N C T University Campus, Kplar Road , Bhopal, Distt.- Bhopal, Madhya Pradesh, Pin Code- 462042",H K Kalchuri Education Trust,Bhopal,Madhya Pradesh,Private,P B B.Sc(N),50 (Fifty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:26.969517
9,Lal Bahadur Shastri Vyavsayik Adhyayan Mahavidyalaya,"Lal Bahadur Shastri Vyavsayik Adhyayan Mahavidyalaya, Handia Road, Harda, Distt.- Harda, Madhya Pradesh, Pin Code- 461331",Vedant Shikshan Samiti,Harda,Madhya Pradesh,Private,GNM,30 (Thirty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:26.969517
10,M G M School Of Nursing,"M G M School Of Nursing, M G M Hospital Research Centre, Kacheri Square, Katni, Distt.- Katni, Madhya Pradesh, Pin Code- 483501",Katni Hospital Pvt Ltd,Katni,Madhya Pradesh,Private,GNM,50 (Fifty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:26.969517
10,M G M School Of Nursing,"M G M School Of Nursing, M G M Hospital Research Centre, Kacheri Square, Katni, Distt.- Katni, Madhya Pradesh, Pin Code- 483501",Katni Hospital Pvt Ltd,Katni,Madhya Pradesh,Private,B.Sc(N),60 (Sixty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:26.969517
11,Maan College Of Nursing,"Maan College Of Nursing, Plot No- Sa, Sector-B, Indira Vihar Colony, Airport Road, Bhopal, Distt.- Bhopal, Madhya Pradesh, Pin Code- 462032",Gandhi Memorial Health Care Foundation,Bhopal,Madhya Pradesh,Private,GNM,50 (Fifty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:26.969517
11,Maan College Of Nursing,"Maan College Of Nursing, Plot No- Sa, Sector-B, Indira Vihar Colony, Airport Road, Bhopal, Distt.- Bhopal, Madhya Pradesh, Pin Code- 462032",Gandhi Memorial Health Care Foundation,Bhopal,Madhya Pradesh,Private,B.Sc(N),40 (Forty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:26.969517
11,Maan College Of Nursing,"Maan College Of Nursing, Plot No- Sa, Sector-B, Indira Vihar Colony, Airport Road, Bhopal, Distt.- Bhopal, Madhya Pradesh, Pin Code- 462032",Gandhi Memorial Health Care Foundation,Bhopal,Madhya Pradesh,Private,M. Sc (N),25 5 In Each Speciality,2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:26.969517
12,Mahakoshal College Of Science,"Mahakoshal College Of Science, Chhapara, Chhapara, Distt.- Seoni, Madhya Pradesh, Pin Code- 480884",Maa Durgeshwari Education And Social Society,Seoni,Madhya Pradesh,Private,B.Sc(N),40 (Forty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:26.969517
13,Maharana Pratap School Of Nursing,"Maharana Pratap School Of Nursing, Amarpura Road, Near Ratibad, Vill.- Amla , Tehsil- Huzur, Distt.- Bhopal, Madhya Pradesh, Pin Code- 462044",Maharana Pratap Social Research And Education Society Bhopal,Bhopal,Madhya Pradesh,Private,GNM,40 (Forty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:26.969517
14,Mahi Institute Of Nursing,"Mahi Institute Of Nursing, Kariya Road, Sailana, Distt.- Ratlam, Madhya Pradesh, Pin Code- 457550",Mahi Foundation Trust,Ratlam,Madhya Pradesh,Private,GNM,50 (Fifty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:26.969517
15,Mahi School Of Nursing,"Mahi School Of Nursing, Post- Sarwan, Vill.- Sarwan, Tehsil- Sailana, Distt.- Ratlam, Madhya Pradesh, Pin Code- 457551",Sarwan Samyak Siksha Prasar Samiti,Ratlam,Madhya Pradesh,Private,GNM,60 (Sixty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:26.969517
16,Malwa School Of Nursing,"Malwa School Of Nursing, Binaganj-Chachoda, Vill.- Sagar Jaisinghpura, Tehsil- Chanchoda, Distt.- Guna, Madhya Pradesh, Pin Code- 473115",Amarlata Shaikshanik Evam Jan Sewa Samiti Guna,Guna,Madhya Pradesh,Private,ANM,40 (Forty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:26.969517
16,Malwa School Of Nursing,"Malwa School Of Nursing, Binaganj-Chachoda, Vill.- Sagar Jaisinghpura, Tehsil- Chanchoda, Distt.- Guna, Madhya Pradesh, Pin Code- 473115",Amarlata Shaikshanik Evam Jan Sewa Samiti Guna,Guna,Madhya Pradesh,Private,GNM,40 (Forty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:26.969517
1,Manoj Jain Memorial College Of Nursing Science & Res,"Manoj Jain Memorial College Of Nursing Science & Res, Mahadeva Road,Raghuraj Nagar, Sherganj , Satna, Distt.- Satna, Madhya Pradesh, Pin Code- 485001",Late Smt Sampat Bai Jain Sammiti,Satna,Madhya Pradesh,Private,GNM,40 (Forty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:35.978476
1,Manoj Jain Memorial College Of Nursing Science & Res,"Manoj Jain Memorial College Of Nursing Science & Res, Mahadeva Road,Raghuraj Nagar, Sherganj , Satna, Distt.- Satna, Madhya Pradesh, Pin Code- 485001",Late Smt Sampat Bai Jain Sammiti,Satna,Madhya Pradesh,Private,B.Sc(N),40 (Forty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:35.978476
2,Mansarovar Nursing College,"Mansarovar Nursing College, Mansarovar Campus, Kolar Road, Bhopal, Distt.- Bhopal, Madhya Pradesh, Pin Code- 462042",Sri Sai Gramothan Samiti,Bhopal,Madhya Pradesh,Private,ANM,30 (Thirty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:35.978476
2,Mansarovar Nursing College,"Mansarovar Nursing College, Mansarovar Campus, Kolar Road, Bhopal, Distt.- Bhopal, Madhya Pradesh, Pin Code- 462042",Sri Sai Gramothan Samiti,Bhopal,Madhya Pradesh,Private,GNM,40 (Forty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:35.978476
2,Mansarovar Nursing College,"Mansarovar Nursing College, Mansarovar Campus, Kolar Road, Bhopal, Distt.- Bhopal, Madhya Pradesh, Pin Code- 462042",Sri Sai Gramothan Samiti,Bhopal,Madhya Pradesh,Private,B.Sc(N),60 (Sixty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:35.978476
2,Mansarovar Nursing College,"Mansarovar Nursing College, Mansarovar Campus, Kolar Road, Bhopal, Distt.- Bhopal, Madhya Pradesh, Pin Code- 462042",Sri Sai Gramothan Samiti,Bhopal,Madhya Pradesh,Private,M. Sc (N),"20 (Twenty) Med-Surg-5, Chn-5, Obg-5, Paed-5",2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:35.978476
2,Mansarovar Nursing College,"Mansarovar Nursing College, Mansarovar Campus, Kolar Road, Bhopal, Distt.- Bhopal, Madhya Pradesh, Pin Code- 462042",Sri Sai Gramothan Samiti,Bhopal,Madhya Pradesh,Private,P B B.Sc(N),40 (Forty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:35.978476
3,Mar Baselios College Of Nursing,"Mar Baselios College Of Nursing, St. Thomas Campus, G - Sector, Ayodhya Nagar, Bhopal, Distt.- Bhopal, Madhya Pradesh, Pin Code- 462041",Bhopal Malankara Catholic Associations,Bhopal,Madhya Pradesh,Private,B.Sc(N),50 (Fifty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:35.978476
4,Maruti Institute Of Nursing,"Maruti Institute Of Nursing, Near Jain Mandir, Samnapur, Lakhnadon, Distt.- Seoni, Madhya Pradesh, Pin Code- 480886",Aarav Medishine Pvt Ltd,Seoni,Madhya Pradesh,Private,GNM,30 (Thirty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:35.978476
5,Maruti Institute Of Nursing,"Maruti Institute Of Nursing, Opp. Shree Ram Mandir, Vill.- Kalbodi, Tehsil- Kurai, Distt.- Seoni, Madhya Pradesh, Pin Code- 480661",Aarav Medishine Pvt Ltd,Seoni,Madhya Pradesh,Private,B.Sc(N),30 (Thirty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:35.978476
