inc_institution_key,institution_name,institution_address,trust_name,district_name,state,sector,programmes,annual_intakes,total_intake,pin_code,academic_year,source,source_url,extraction_timestamp
Assam|Jorhat|SCHOOL OF NURSING THE ASSAM KAZIRANGA UNIVERSITY,School Of Nursing The Assam Kaziranga University,"School Of Nursing The Assam Kaziranga University, Nh-37, Koraikhowa, Jorhat, Distt.- Jorhat, Assam, Pin Code- 785006",North Eastern Knowledge Foundation,Jorhat,Assam,Private,B.Sc(N),60 (Sixty),60,785006,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:09:59.969833
Assam|Sonitpur|SCHOOL OF NURSING,School Of Nursing,"School Of Nursing, Baptist Christian Hospital, Mission Charali, Tezpur, Distt.- Sonitpur, Assam, Pin Code- 784001",North Bann Baptist Medical Association,Sonitpur,Assam,Private,GNM,30 (Thirty),30,784001,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:09:59.969833
Assam|Dibrugarh|SCHOOL OF NURSING,School Of Nursing,"School Of Nursing, Oil India Hospital, Oil India Limited, Duliajan, Duliajan, Distt.- Dibrugarh, Assam, Pin Code- 786602",Oil India Limited,Dibrugarh,Assam,Private,GNM,30 (Thirty),30,786602,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:09:59.969833
Assam|Kamrup Metro|SCHOOL OF NURSING,School Of Nursing,"School Of Nursing, Satribari Christian Hospital, K.C Das Road,Po-Rehabari,, Guwahati , Distt.- Kamrup Metro, Assam, Pin Code- 781008",Satribari Christian Hospital,Kamrup Metro,Assam,Private,GNM,40 (Forty),40,781008,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:09:59.969833
Assam|Goalpara|SOLACE INSTITUTE OF NURSING,Solace Institute Of Nursing,"Solace Institute Of Nursing , Agia Road, Goalpara, Distt.- Goalpara, Assam, Pin Code- 783121",Solace Institute Of Nursing Trust,Goalpara,Assam,Private,GNM,30 (Thirty),30,783121,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:09:59.969833
Assam|Dibrugarh|ST GEROSA INSTITUTE OF NURSING,St Gerosa Institute Of Nursing,"St Gerosa Institute Of Nursing, V G Hospital Boiragimath, Dibrugarh, Distt.- Dibrugarh, Assam, Pin Code- 786001",Sisters Of Charity Of Saint B Capitanio And Saint V Gerosa,Dibrugarh,Assam,Private,GNM,20 (Twenty),20,786001,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:09:59.969833
Assam|Kamrup Metro|ST MARTHA INSTITUTE OF NURSING,St Martha Institute Of Nursing,"St Martha Institute Of Nursing, Katakipara Near Katakipara Lp School Ahomgaon Guwahati, Vill.- Katakipara, Tehsil- Dispur, Distt.- Kamrup Metro, Assam, Pin Code- 781035",Svj Foundation,Kamrup Metro,Assam,Private,GNM | B.Sc(N) | M. Sc (N) | P B B.Sc(N),"60 (Sixty) | 60 (Sixty) | 15 (Fifteen) Psy-02, Med-Surg.-5, Obg-4, Paed-4 | 40 (Forty)",175,781035,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:09:59.969833
Assam|Chirang|ST. AUGUSTINE'S SCHOOL OF NURSING,St. Augustine's School Of Nursing,"St. Augustine's School Of Nursing , St Augustine Hospital, Chapaguri, Bongaigaon, Distt.- Chirang, Assam, Pin Code- 783380",St Augustine Social Service Society,Chirang,Assam,Private,GNM,50 (Fifty),50,783380,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:09:59.969833
Assam|Kamrup Metro|SUN VALLEY GNM SCHOOL OF NURSING,Sun Valley Gnm School Of Nursing,"Sun Valley Gnm School Of Nursing, Purbanchal Path, Mathura Nagar, G.S Road, Guwahati, Kamrup Metro, Guwahati, Distt.- Kamrup Metro, Assam, Pin Code- 781022",Society For Sun Valley Nursing Institute,Kamrup Metro,Assam,Private,GNM,20 (Twenty),20,781022,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:09:59.969833
Assam|Golaghat|VKNRL SCHOOL OF NURSING,Vknrl School Of Nursing,"Vknrl School Of Nursing, Ponka Grant,, Vill.- Ponka Grant,, Tehsil- Morongi, Distt.- Golaghat, Assam, Pin Code- 785699",Vknrl Nursing School Trust,Golaghat,Assam,Private,GNM,50 (Fifty),50,785699,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:09:59.969833
