sl_no,institution_name_raw,institution_address_raw,trust_name,district_name,state,sector,programme,annual_intake,academic_year,page_number,source_url,extraction_timestamp
12,Government Gnm Training School,"Government Gnm Training School, Kushal Konwar Civil Hospital, Golaghat, Distt.- Golaghat, Assam, Pin Code- 785621",Govt Of Assam,Golaghat,Assam,Government,GNM,50 (Fifty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:09:43.446210
13,Haji Abdul Majid Memorial Nursing School,"Haji Abdul Majid Memorial Nursing School, Hamm Hospital Complex, Main Road, P O - Hojai, Hojai, Distt.- Nagoan, Assam, Pin Code- 782435",Haji Abdul Majid Memorial Public Trust,Nagoan,Assam,Private,GNM,50 (Fifty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:09:43.446210
14,Hayat Institute Of Nursing Education,"Hayat Institute Of Nursing Education, Kamal Tower, Nine Mile, Amerigog,Gs Road,, Guwahati, Distt.- Kamrup Metro, Assam, Pin Code- 781023",Hayat Foundation,Kamrup Metro,Assam,Private,B.Sc(N),60 (Sixty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:09:43.446210
14,Hayat Institute Of Nursing Education,"Hayat Institute Of Nursing Education, Kamal Tower, Nine Mile, Amerigog,Gs Road,, Guwahati, Distt.- Kamrup Metro, Assam, Pin Code- 781023",Hayat Foundation,Kamrup Metro,Assam,Private,GNM,40 (Forty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:09:43.446210
15,Health Care Nursing Institute Of Science And Paramedical Technology,"Health Care Nursing Institute Of Science And Paramedical Technology, Sankardev Path (Bidyapur),Po Hajo, Ps Hajo, Hajo, Distt.- Kamrup ( Rural ), Assam, Pin Code- 781102",Managing Committee Health Care Nursing Institute Of Science And Paramedical Technology,Kamrup ( Rural ),Assam,Private,GNM,30 (Thirty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:09:43.446210
16,Health City Institute Of Nursing And Paramedical Sciences,"Health City Institute Of Nursing And Paramedical Sciences, Koinadhara, Nh-37, Khanapara, Guwahati, Distt.- Kamrup Metro, Assam, Pin Code- 781022",Dr Bhaba Das Foundation,Kamrup Metro,Assam,Private,B.Sc(N),40 (Forty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:09:43.446210
17,Holy Spirit School Of Nursing,"Holy Spirit School Of Nursing, Convent Road, Nr Dsa Ground,, Vill.- Haflong, Tehsil- Harangajao, Distt.- Dima Hasao, Assam, Pin Code- 788819",Pavitra Athma Sevika Sanstha,Dima Hasao,Assam,Private,ANM,20 (Twenty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:09:43.446210
18,Institute Of Nursing Education (Ine),"Institute Of Nursing Education (Ine), Krishnaguru Adhyatmik Visvavidyalaya,, Nasatra, Barpeta, Sarthebari, Distt.- Barpeta, Assam, Pin Code- 781307",Krishnaguru Adhyatmik Visvavidyalaya,Barpeta,Assam,Private,GNM,60 (Sixty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:09:43.446210
18,Institute Of Nursing Education (Ine),"Institute Of Nursing Education (Ine), Krishnaguru Adhyatmik Visvavidyalaya,, Nasatra, Barpeta, Sarthebari, Distt.- Barpeta, Assam, Pin Code- 781307",Krishnaguru Adhyatmik Visvavidyalaya,Barpeta,Assam,Private,B.Sc(N),60 (Sixty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:09:43.446210
19,J.B. School Of Nursing,"J.B. School Of Nursing, J.B. Campus, Suncity Lane, House No-3, Baghorbori Road,Ambari, Satgaon, P.O-Udayan Vihar, Guwahati, Distt.- Kamrup Metro, Assam, Pin Code- 781171",J.B.Foundation Trust,Kamrup Metro,Assam,Private,GNM,30 (Thirty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:09:43.446210
